id,fechaAlta,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,clienteId
2416,2023-10-07T19:31:57.000Z,19:31:57,Mc: disfonia de un mes de evolucion. Comenzaron a notarlo luego de volver de la guarderia. Reflejo tusigeno positivo alto y bajo.Tto: prednisolona 20mg 1 comp por dia por 7 dias. Control el sabado proximo. En caso de no tener buena evolucion se indica extraccion sanguinea y radiografia de cuello.,2023-10-07T19:31:57.000Z,Sin especificar,Sin especificar,0,23,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-07T19:31:57.000Z,2023-10-07T19:31:57.000Z,3910,1,2898
2417,2024-01-13T17:08:32.000Z,17:08:32,Mc: accidente automovilistico.Se realiza un chequeo general en el cual no se encuentran alteraciones graves unicamente una laceracion en cara interna de MPD. Tto: meloxi inyectacle y crema platsul A.,2024-01-13T17:08:32.000Z,Sin especificar,Sin especificar,0,5.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-13T17:08:32.000Z,2024-01-13T17:08:32.000Z,4200,1,3191
2418,2024-01-30T18:31:40.000Z,18:31:40,Sin observaciones,2024-01-30T18:31:40.000Z,Sin especificar,Sin especificar,0,6.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-30T18:31:40.000Z,2024-01-30T18:31:40.000Z,4233,1,3224
2419,2019-07-19T16:56:48.000Z,16:56:48,MC:  DIFICULTAD RESPIRATORIA  TOS INTOLERANCIA AL EJERCICIO Y CON PERDIDA DE APETITOMUCOSAS ALGO PALIDAS Y CON TINTE AZULADO.  ALERTA TOS ESPONTANEA Y AUMENTADA  A LA ESTIMULACION LARINGO TRAQUEALTAQUICARDIA (180) NO SE ESCUCHAN SONIDOS RAROS DISNEA REPIRACION ABDOMINAL COMPLEMENTARIASONIDOS PULMONARES RUDOS CON SONIDO TUBARICO AUMENTADO BIEN AUDIBLE ALGUNOS ESTERTORES PULMONARESSE REALIZA PLACAMEDICACION   CARDIAL B 1/4 COM CADA 24HRS HASTA CONSULTA CON CARDIOLOGO,2019-07-19T16:56:48.000Z,Sin especificar,Sin especificar,37.8,2.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-07-19T16:56:48.000Z,2019-07-19T16:56:48.000Z,1613,1,597
2421,2023-11-30T20:44:53.000Z,20:44:53,Sin observaciones,2023-11-30T20:44:53.000Z,Sin especificar,Sin especificar,0,6.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-11-30T20:44:53.000Z,2023-11-30T20:44:53.000Z,1511,1,492
2423,2021-06-19T18:40:27.000Z,18:40:27,Mc: herida en almohadilla de MAI.Tto: meloxicam inyectable y continuar en casa por 3 dias,2021-06-19T18:40:27.000Z,Sin especificar,Sin especificar,0,6.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-19T18:40:27.000Z,2021-06-19T18:40:27.000Z,1659,1,644
2426,2021-02-03T22:18:15.000Z,22:18:15,Sin observaciones,2021-02-03T22:18:15.000Z,Sin especificar,Sin especificar,39.3,17.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-02-03T22:18:15.000Z,2021-02-03T22:18:15.000Z,2189,1,1176
2428,2021-04-14T14:21:47.000Z,14:21:47,Mc controlDesparasitacionScore corporal 30%Aprax 1/2FRONTLINE,2021-04-14T14:21:47.000Z,Sin especificar,Sin especificar,0,4.35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-04-14T14:21:47.000Z,2021-04-14T14:21:47.000Z,2176,1,1162
2429,2023-06-29T23:26:57.000Z,23:26:57,Diarrea 3 dias evolucionNeodimetroProbDesparasitarRoyal canin id,2023-06-29T23:26:57.000Z,Sin especificar,Sin especificar,39,20.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-06-29T23:26:57.000Z,2023-06-29T23:26:57.000Z,2430,1,1417
2431,2021-06-25T17:45:03.000Z,17:45:03,Vomitos y diarrea gotas de sangrePoliuria y polidisiaSiempre hizo heces blandasGlicemia 76Hipotensa y deshidratacion de un 8% aproxFluidoterapiaMaropitan metronidazol,2021-06-25T17:45:03.000Z,Sin especificar,Sin especificar,39,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-25T17:45:03.000Z,2021-06-25T17:45:03.000Z,2450,1,1437
2433,2021-07-19T15:51:35.000Z,15:51:35,Control no hay dolorNo ha hecho por lo que no hay muestraToltrazol,2021-07-19T15:51:35.000Z,Sin especificar,Sin especificar,38.3,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-19T15:51:35.000Z,2021-07-19T15:51:35.000Z,2382,1,1369
2435,2023-07-01T19:14:04.000Z,19:14:04,Sin observaciones,2023-07-01T19:14:04.000Z,Sin especificar,Sin especificar,0,37.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-01T19:14:04.000Z,2023-07-01T19:14:04.000Z,496,1,2053
2436,2023-10-10T13:42:36.000Z,13:42:36,Se realiza sesion de ozono.,2023-10-10T13:42:36.000Z,Sin especificar,Sin especificar,0,8.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-10T13:42:36.000Z,2023-10-10T13:42:36.000Z,4085,1,3076
2437,2022-10-03T17:41:25.000Z,17:41:25,Sin observaciones,2022-10-03T17:41:25.000Z,Sin especificar,Sin especificar,0,28.45,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-10-03T17:41:25.000Z,2022-10-03T17:41:25.000Z,3233,1,2221
2438,2024-02-19T19:45:33.000Z,19:45:33,comienza virbac lightprevicox y flexapet,2024-02-19T19:45:33.000Z,Sin especificar,Sin especificar,0,21.75,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-02-19T19:45:33.000Z,2024-02-19T19:45:33.000Z,3774,1,2762
2439,2023-07-20T13:31:28.000Z,13:31:28,No ha vomitado mas se le ofrecio muy poca comida y comio. Defeco pero no se evidencio mf. Se repite cerenia y se indica continuar con rani cada 12 horas por 5 dias alimentacion gi y en pocas cantidades. ,2023-07-20T13:31:28.000Z,Sin especificar,Sin especificar,39,7.25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-20T13:31:28.000Z,2023-07-20T13:31:28.000Z,3789,1,2777
2442,2019-07-04T12:00:00.000Z,12:00:00,MC NODULO SUBCUTANEO EN ZONA BRAQUIAL POSTERIOR POR ENCIMA DE PECTORALDE 3CM. APROX DE DIAM  BLANDO AL TACTO .DI9AGNOSTICO PRESUNTIVO ANTERIOR DE LINFOMA MULTICENTRICOSE REALIZA PUNCION CITOLOGIA Y SE EXTRAE SANGRA PARA REALIZAR PERFIL GERIATRICO,2019-07-04T12:00:00.000Z,Sin especificar,Sin especificar,38.5,36,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-07-04T12:00:00.000Z,2019-07-04T12:00:00.000Z,1572,1,555
2444,2020-10-28T16:34:07.000Z,16:34:07,Sin observaciones,2020-10-28T16:34:07.000Z,Sin especificar,Sin especificar,38,37,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-10-28T16:34:07.000Z,2020-10-28T16:34:07.000Z,162,1,533
2447,2023-04-12T14:37:18.000Z,14:37:18,Sin observaciones,2023-04-12T14:37:18.000Z,Sin especificar,Sin especificar,39.2,14.1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-12T14:37:18.000Z,2023-04-12T14:37:18.000Z,1732,1,717
2449,2023-09-27T15:19:27.000Z,15:19:27,Mc: vomitos y diarrea. Presenta molestia abdominal a la palpacion muchos gases.Tto: cerenia y ranitidina inyectables neo dimetrogin dieta por 4 dias. Control en 48 horas. ,2023-09-27T15:19:27.000Z,Sin especificar,Sin especificar,0,44.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-27T15:19:27.000Z,2023-09-27T15:19:27.000Z,1744,1,729
2450,2021-02-24T19:39:03.000Z,19:39:03,Mc: dos episodios de dolor del MPD.A la palpacion de rodilla de MPD se eviedencia inestabilidad.Tto: continuar con colotrin pasta previcox 227mg comp 3/4 comp por dia durante 10 dias.,2021-02-24T19:39:03.000Z,Sin especificar,Sin especificar,0,29.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-02-24T19:39:03.000Z,2021-02-24T19:39:03.000Z,2046,1,1032
2451,2022-07-09T21:20:06.000Z,21:20:06,Mc: decaimiento y anorexia hace dos dias.Paciente con soplo cardiaco. Se realiza rx toraxica evidencandose edema pulmonar.TLLC aumenta plieuge aumentado.Tto: fluidoterapia furo dexa clavamox aminolite. Continuar en casa con furosemida 1/4 comp cada 12 horas cuortex 1/4 comp cada 12 horas y clavaseptin 250mg 1/4 comp cada 12 horas por 2 semanas. Control el lunes se indica electrocardiograma y perfil sanguineo,2022-07-09T21:20:06.000Z,Sin especificar,Sin especificar,40.1,4.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-07-09T21:20:06.000Z,2022-07-09T21:20:06.000Z,2179,1,1166
2453,2021-11-16T19:06:26.000Z,19:06:26,Sin observaciones,2021-11-16T19:06:26.000Z,Sin especificar,Sin especificar,39.7,10.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-16T19:06:26.000Z,2021-11-16T19:06:26.000Z,2214,1,1201
2455,2021-06-30T14:25:19.000Z,14:25:19,Sin observaciones,2021-06-30T14:25:19.000Z,Sin especificar,Sin especificar,38.3,10,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-30T14:25:19.000Z,2021-06-30T14:25:19.000Z,2306,1,1293
2457,2021-06-22T17:47:05.000Z,17:47:05,Continuar a domicilio con dieta meloxican y atb,2021-06-22T17:47:05.000Z,Sin especificar,Sin especificar,38,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-22T17:47:05.000Z,2021-06-22T17:47:05.000Z,2424,1,1411
2460,2021-09-18T22:56:42.000Z,22:56:42,Mc: hematoma abdominal en lado izquierdo y hematoma en MPI del lado interno.Se sospecha traumatismo con auto.Mucosas palidasDecaimientoTLLC 3 segundosTto: fluidoterapia coanone dexa cerenia 1 ampolla de konakion transfusion sanguinea. 1 cm de novalgina en casa si lo ven dolorido.Luego del tto se va caminando con tempratura 37.7 orina normal,2021-09-18T22:56:42.000Z,Sin especificar,Sin especificar,37.7,7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-18T22:56:42.000Z,2021-09-18T22:56:42.000Z,2466,1,1454
2462,2022-02-01T14:55:42.000Z,14:55:42,SE REALIZA ELECTRO Y EL DIAGNOSTICO ES DE INSUFICIENCIA VALVULAR MITRALPIMOBENDAN  34 MG CADA 24HRS  3/4 COMP POR DIAENALAPRIL 5MG CADA 12HR.,2022-02-01T14:55:42.000Z,Sin especificar,Sin especificar,0,16.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-02-01T14:55:42.000Z,2022-02-01T14:55:42.000Z,2731,1,1719
2463,2022-04-26T16:55:23.000Z,16:55:23,McDecaimiento anorexiaDolor en cadera y algo en columna dorsalAbdomen algo reactivo,2022-04-26T16:55:23.000Z,Sin especificar,Sin especificar,38.9,50,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-04-26T16:55:23.000Z,2022-04-26T16:55:23.000Z,2980,1,1968
2472,2019-04-18T22:02:08.000Z,22:02:08,CIRUGIA EVENTRACION,2019-04-18T22:02:08.000Z,Sin especificar,Sin especificar,37.8,2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-04-18T22:02:08.000Z,2019-04-18T22:02:08.000Z,1451,1,432
2476,2020-08-10T21:11:40.000Z,21:11:40,mc: anorexia de 24 horas cola baja apatia. Historial de osteoartrosis de columna tratada con medicacion cronica.Se evidencia molestia a nivel de cadera.Tto: meloxivet 1.4 cm y previcox 57 mg por 8 dias ,2020-08-10T21:11:40.000Z,Sin especificar,Sin especificar,38.3,7.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-10T21:11:40.000Z,2020-08-10T21:11:40.000Z,1835,1,821
2479,2021-01-29T21:06:49.000Z,21:06:49,Mc: prurito en lomo.Se evidencia resequedad descamacion hiperpigmentacion.Tto: clorhexidina en spray ,2021-01-29T21:06:49.000Z,Sin especificar,Sin especificar,0,23,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-01-29T21:06:49.000Z,2021-01-29T21:06:49.000Z,5209,1,884
2481,2021-03-13T15:28:16.000Z,15:28:16,FLEXADINPROBIOTICOSNUTRIPETOMEGA 31/4 DE MELOXICAN TRES VECES POR SEMANA,2021-03-13T15:28:16.000Z,Sin especificar,Sin especificar,38,7.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-03-13T15:28:16.000Z,2021-03-13T15:28:16.000Z,2144,1,1130
2483,2021-05-10T19:59:48.000Z,19:59:48,Viene a control se recupero muy bien.Tto: se receta apoquel 5.4mg 1 comp cada 12 horas por 14 dias,2021-05-10T19:59:48.000Z,Sin especificar,Sin especificar,0,10.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-05-10T19:59:48.000Z,2021-05-10T19:59:48.000Z,2152,1,1138
2487,2021-11-30T13:57:47.000Z,13:57:47,CONTROLORINA MAS FRECUENTE DISMINUYO LA TOS A LA AUSCULTACION NO SE ESCUCHAN RUIDOSSEGUIR CON EL TRATAMIENTO,2021-11-30T13:57:47.000Z,Sin especificar,Sin especificar,38.1,21,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-30T13:57:47.000Z,2021-11-30T13:57:47.000Z,2579,1,1567
2489,2022-12-28T18:38:56.000Z,18:38:56,Mc: jadeo intenso desde anoche. A la palapcion abdominal no se evidencia molestia. Presenta molestia a nivel de cadera sobre todo la derecha. Tambien presenta molestia a nivel de columbar toracico-lumbar.Tto: cerenia meloxicam inyectable. Se indica perfil geriatrico sanguineo y radiografia de cadera y columna. Evaluar posibilidad de realizar ecografia abdominal de control. ,2022-12-28T18:38:56.000Z,Sin especificar,Sin especificar,39,28.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-28T18:38:56.000Z,2022-12-28T18:38:56.000Z,2420,1,1407
2490,2022-11-26T18:27:53.000Z,18:27:53,Mc: vomitos y diarrea desde ayer. Se palpa molestia generalizado en todo el abdomen.Tto: ranitidina cerenia y hepvet inyectable. Neodimetrogin y dieta. ,2022-11-26T18:27:53.000Z,Sin especificar,Sin especificar,39.1,14.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-11-26T18:27:53.000Z,2022-11-26T18:27:53.000Z,2883,1,1871
2492,2023-01-23T20:55:51.000Z,20:55:51,Sin observaciones,2023-01-23T20:55:51.000Z,Sin especificar,Sin especificar,0,34,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-23T20:55:51.000Z,2023-01-23T20:55:51.000Z,2721,1,1709
2493,2022-01-31T16:01:49.000Z,16:01:49,MC   TOS DIFICULTAD RESPIRATORIA CANSANCIO ,2022-01-31T16:01:49.000Z,Sin especificar,Sin especificar,38,15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-31T16:01:49.000Z,2022-01-31T16:01:49.000Z,2731,1,1719
2495,2022-04-11T19:25:20.000Z,19:25:20,Sin observaciones,2022-04-11T19:25:20.000Z,Sin especificar,Sin especificar,38.3,25.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-04-11T19:25:20.000Z,2022-04-11T19:25:20.000Z,3017,1,2005
2501,2023-07-14T19:09:35.000Z,19:09:35,Viene a control la ven algo decaida matera fecal blanda tuvo un vomito. Se repite hepagen ranitidina y dipirona. Se indica volver en la tarde en caso de vomitos. Comenzar con dieta. ,2023-07-14T19:09:35.000Z,Sin especificar,Sin especificar,0,38.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-14T19:09:35.000Z,2023-07-14T19:09:35.000Z,3790,1,2778
2503,2022-06-28T13:54:45.000Z,13:54:45,Sin observaciones,2022-06-28T13:54:45.000Z,Sin especificar,Sin especificar,38.5,35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-06-28T13:54:45.000Z,2022-06-28T13:54:45.000Z,1834,1,820
2505,2020-08-18T19:40:55.000Z,19:40:55,Concurrio a administrar la segunda vacuna pero mediante la anamnesis propietaria dijo que se vio diarrea con un poquito de sangre. Se constata Buen animo. Tto: toltrazol,2020-08-18T19:40:55.000Z,Sin especificar,Sin especificar,38.9,10.35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-18T19:40:55.000Z,2020-08-18T19:40:55.000Z,1855,1,841
2507,2020-11-10T17:44:34.000Z,17:44:34,Mc: vomitos intermitentes desde hace 10 dias. A la palpacion abdominal se evidencia dolor a nivel de flancos y mesogastrio.Tto: cerenia inyectable racion RC GI + organew por 10 dias.,2020-11-10T17:44:34.000Z,Sin especificar,Sin especificar,38.5,19.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-10T17:44:34.000Z,2020-11-10T17:44:34.000Z,1987,1,973
2509,2022-03-07T15:36:13.000Z,15:36:13,Sin observaciones,2022-03-07T15:36:13.000Z,Sin especificar,Sin especificar,38,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-03-07T15:36:13.000Z,2022-03-07T15:36:13.000Z,2319,1,1306
2512,2021-04-28T20:22:56.000Z,20:22:56,Mc: vomitos agudos.Tto: cerenia,2021-04-28T20:22:56.000Z,Sin especificar,Sin especificar,38.6,3.85,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-04-28T20:22:56.000Z,2021-04-28T20:22:56.000Z,2248,1,1235
2515,2021-07-12T22:05:13.000Z,22:05:13,Mc: decaimiento disorexia diarrea un vomito.Se evidencia molestia abdominal.Tto: cerenia organew dieta,2021-07-12T22:05:13.000Z,Sin especificar,Sin especificar,38.5,6.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-12T22:05:13.000Z,2021-07-12T22:05:13.000Z,2359,1,1346
2521,2023-01-24T18:54:25.000Z,18:54:25,Sin observaciones,2023-01-24T18:54:25.000Z,Sin especificar,Sin especificar,38.8,25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-24T18:54:25.000Z,2023-01-24T18:54:25.000Z,2454,1,1441
2524,2022-02-03T12:00:00.000Z,12:00:00,PRESENTA ALOPECIA PARCIALAPARENTEMENTE NO PRURIGINOSAESTADO DE PIEL NORMAL  NO PRESENTA OTROS SINTOMAS.,2022-02-03T12:00:00.000Z,Sin especificar,Sin especificar,38,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-02-03T12:00:00.000Z,2022-02-03T12:00:00.000Z,2788,1,1776
2525,2022-12-26T14:30:18.000Z,14:30:18,LESION SUPERFICIAL DE PIEL POR LAMIDO ALOPECIA SE EXTRAE CINTADEXAMETASONA INYTERRACORTRIL,2022-12-26T14:30:18.000Z,Sin especificar,Sin especificar,38,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-26T14:30:18.000Z,2022-12-26T14:30:18.000Z,2898,1,1886
2529,2022-05-28T22:06:10.000Z,22:06:10,Mc: diarrea con sangre tuvo dos vomitos no ha querido comer desde hace dos dias.Se evidencia un gran de dishidratacion ano manchado con sangre fresca dolor abdominal sobre todo a nivel posterior .Tto: fluidoterapia ranitidina cerenia prothemai continuar en casa con gastroenteril por 5 dias y proteliv por 10 dias dieta. Cambio de racion cuando se recupere,2022-05-28T22:06:10.000Z,Sin especificar,Sin especificar,39.2,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-05-28T22:06:10.000Z,2022-05-28T22:06:10.000Z,3069,1,2057
2530,2023-12-06T15:29:20.000Z,15:29:20,Mc: herida de 2cm peri orbital por una nutria. Se realizan dos puntos y se indica clavaseptin vira oral por 7 dias. Control en 10 dias pra extraccion de puntos.,2023-12-06T15:29:20.000Z,Sin especificar,Sin especificar,0,24.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-12-06T15:29:20.000Z,2023-12-06T15:29:20.000Z,4050,1,3041
2533,2023-03-09T20:43:20.000Z,20:43:20,Mc: claudicacion de MPI al levantarse y dar los primeros pasos. Al calentar comienza a disminuir.Se sienta con la rodilla izqueirda hacia afuera.Al EOP de ap locomotor se evidencia una molestia en la palpacion de la articulacion de la rodilla izquierda y algo de cadera.Tto: ejercicio controlado sobre sup blanda natacion cambio de alimentacion a libre de grano incluir dieta natural prosum flexapet y previcox 227 mg 3/4 comp por dia por 10 dias. Control en 10 dias rx en cada de que no disminuya.,2023-03-09T20:43:20.000Z,Sin especificar,Sin especificar,0,32.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-09T20:43:20.000Z,2023-03-09T20:43:20.000Z,3611,1,2599
2534,2023-03-16T16:21:52.000Z,16:21:52,Sin observaciones,2023-03-16T16:21:52.000Z,Sin especificar,Sin especificar,0,6.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-16T16:21:52.000Z,2023-03-16T16:21:52.000Z,3510,1,2498
2536,2023-05-27T14:10:49.000Z,14:10:49,Sin observaciones,2023-05-27T14:10:49.000Z,Sin especificar,Sin especificar,0,14.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-05-27T14:10:49.000Z,2023-05-27T14:10:49.000Z,3721,1,2709
2538,2023-09-29T21:40:10.000Z,21:40:10,Sin observaciones,2023-09-29T21:40:10.000Z,Sin especificar,Sin especificar,0,36.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-29T21:40:10.000Z,2023-09-29T21:40:10.000Z,3897,1,2885
2540,2021-09-25T17:20:15.000Z,17:20:15,Mc: encorvada con posible dolor.Se evidencia algo de dolor abdominal se desimpactaron los sacos anales.Tto: cerenia dieta de a pocas cantidades,2021-09-25T17:20:15.000Z,Sin especificar,Sin especificar,38.9,2.1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-25T17:20:15.000Z,2021-09-25T17:20:15.000Z,1445,1,426
2543,2020-09-01T12:00:00.000Z,12:00:00,ALOPECIA EN PABELLON AURICULARPERDIDA DE PELOSE REALIZAN ANALISIS COLESTEROL TRIGLICERIDOSSE ENVIA PARA T4 Y T4LIBRE,2020-09-01T12:00:00.000Z,Sin especificar,Sin especificar,38,3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-09-01T12:00:00.000Z,2020-09-01T12:00:00.000Z,152,1,481
2544,2020-08-22T22:02:18.000Z,22:02:18,MC: epistaxis de narina izquierda repentina de hoy. Buen animo y apetito normalTto: Previcox 227mg 3/4 comprimidos por 5 dias ,2020-08-22T22:02:18.000Z,Sin especificar,Sin especificar,38.2,31.75,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-22T22:02:18.000Z,2020-08-22T22:02:18.000Z,1598,1,581
2548,2021-12-22T15:15:10.000Z,15:15:10,MC  LA NOCEHE ENTERIOR SE CAE LUEGO DE LA CAMINATA Y QUEDA UNOS MINUTOS SI PODER MOVERSE------- SINCOPE?ELECTROSE MEDICA CON PIMOVENDAN A 02MGKG,2021-12-22T15:15:10.000Z,Sin especificar,Sin especificar,38,25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-12-22T15:15:10.000Z,2021-12-22T15:15:10.000Z,1596,1,579
2551,2021-09-24T16:53:20.000Z,16:53:20,Sin observaciones,2021-09-24T16:53:20.000Z,Sin especificar,Sin especificar,0,38,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-24T16:53:20.000Z,2021-09-24T16:53:20.000Z,2079,1,1065
2554,2023-05-11T15:10:49.000Z,15:10:49,TUVO ATAQUES EN LA MADRUGADA,2023-05-11T15:10:49.000Z,Sin especificar,Sin especificar,0,5.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-05-11T15:10:49.000Z,2023-05-11T15:10:49.000Z,2378,1,1365
2555,2021-09-07T15:55:39.000Z,15:55:39,CereniaDipironaHepagenDIETAControl 24 hs,2021-09-07T15:55:39.000Z,Sin especificar,Sin especificar,37.7,11,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-07T15:55:39.000Z,2021-09-07T15:55:39.000Z,2601,1,1589
